id,focus,signal,slack,drag,confidence,score,lane
l001,lease drift,35,33,6,25,98,hold
l002,replica lag,35,34,6,55,129,watch
l003,membership churn,35,35,6,85,160,ship
l004,quorum health,35,36,18,25,41,hold
l005,lease drift,35,37,18,55,72,hold
l006,replica lag,35,38,18,85,103,hold
l007,membership churn,35,39,34,25,-36,hold
l008,quorum health,35,40,34,55,-5,hold
l009,lease drift,35,41,34,85,26,hold
l010,replica lag,60,42,6,25,157,watch
l011,membership churn,60,43,6,55,188,ship
l012,quorum health,60,44,6,85,219,ship
l013,lease drift,60,45,18,25,100,hold
l014,replica lag,60,46,18,55,131,watch
l015,membership churn,60,47,18,85,162,ship
l016,quorum health,60,48,34,25,23,hold
l017,lease drift,60,32,34,55,37,hold
l018,replica lag,60,33,34,85,68,hold
l019,membership churn,85,34,6,25,199,ship
l020,quorum health,85,35,6,55,230,ship
l021,lease drift,85,36,6,85,261,ship
l022,replica lag,85,37,18,25,142,watch
l023,membership churn,85,38,18,55,173,ship
l024,quorum health,85,39,18,85,204,ship
l025,lease drift,85,40,34,25,65,hold
l026,replica lag,85,41,34,55,96,hold
l027,membership churn,85,42,34,85,127,watch
